Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Timestamp (s),throttle (%),brake (%)
e,d8,b8,40,7a,66,3e,42,237.111585,108.5855758,111.1385722
b4,60,e3,40,9,37,3e,42,237.161589,108.8643252,111.1373577
ef,e4,b4,40,49,ce,3b,42,237.211591,108.5596911,111.1215689
b0,2a,a6,40,73,6e,36,42,237.261595,108.4631728,111.08634749999999
8b,d5,93,40,1f,e0,35,42,237.311599,108.3430283,111.0827039
d2,7f,b8,40,a6,b8,2d,42,237.361603,108.583317,111.02926459999999
67,a7,80,40,61,8d,11,42,237.411605,108.2173287,110.8446561
77,53,34,40,43,54,90,41,237.461608,107.7171063,109.9977795
b3,e9,8c,40,fc,e2,44,40,237.511613,108.2976691,107.825638
e9,b6,b2,40,0,0,0,0,237.561621,108.54540569999999,0.0
4b,8d,b9,40,71,18,80,3e,237.611619,108.5902155,104.85822569999999
0,0,c8,42,0,0,0,0,240.111797,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.161801,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.211804,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.261807,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.31181,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.411818,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.511824,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.561828,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.711838,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.761842,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.861848,112.0403456,0.0
0,0,c8,42,0,0,0,0,240.911852,112.0403456,0.0
16,21,20,42,ad,71,15,42,241.311873,110.94018779999999,110.87016129999999
0,0,0,0,22,83,3f,42,241.361884,0.0,111.14585939999999
0,0,0,0,f3,8d,46,42,241.411885,0.0,111.19201149999999
0,0,0,0,1d,7c,4c,42,241.461889,0.0,111.2308765
0,0,0,0,8e,ab,4c,42,241.51189,0.0,111.232091
0,0,0,0,6d,b5,4e,42,241.561895,0.0,111.2454509
0,0,0,0,c5,98,4d,42,241.611899,0.0,111.2381637
0,0,0,0,a8,f7,4d,42,241.661902,0.0,111.2405928
86,4a,91,40,36,c8,4d,42,241.7119,108.32636219999999,111.23937819999999
a6,4f,8,41,4,30,4b,42,241.761906,109.10637179999999,111.2223748
bf,40,35,41,cd,42,4a,42,241.811908,109.4009023,111.2163021
51,25,5d,41,11,2f,46,42,241.86191,109.6623441,111.1895825
8d,3f,49,41,b8,4b,47,42,241.911914,109.5319437,111.1968696
93,f1,72,41,bd,a0,45,42,241.961918,109.80519869999999,111.1859389
46,21,73,41,db,41,45,42,242.011921,109.8064198,111.18350989999999
e9,13,81,41,c2,f5,43,42,242.061926,109.8978281,111.1750082
99,f3,88,41,8f,5d,41,42,242.11193,109.9494297,111.15800469999999
c8,66,6a,41,ca,9f,40,42,242.161934,109.7492168,111.1531466
f9,1c,88,41,f0,ea,3c,42,242.211936,109.94393529999999,111.128856
8e,a9,9a,41,fd,e9,37,42,242.261938,110.06549899999999,111.0960637
bb,67,aa,41,6c,76,2e,42,242.311941,110.1686715,111.03412279999999
ba,36,a3,41,a7,9e,ec,41,242.361945,110.12154179999999,110.6026151
1d,d,a5,41,a5,54,12,41,242.411952,110.13358369999999,109.1720357
80,2e,b4,41,5a,a4,a6,40,242.461954,110.23274239999999,108.4662874
b3,f6,9e,41,81,8f,9c,3f,242.511959,110.0936883,106.7224961
1e,96,a8,41,0,0,0,0,242.561966,110.1567518,0.0
21,f8,ac,41,0,0,0,0,242.611969,110.1854753,0.0
7e,bf,bb,41,0,0,0,0,242.661974,110.2823294,0.0
ba,a0,bf,41,0,0,0,0,242.711976,110.3077562,0.0
76,e9,bf,41,0,0,0,0,242.761979,110.30961819999999,0.0
8f,c8,c2,41,0,0,0,0,242.811981,110.3284367,0.0
e5,b1,c7,41,0,0,0,0,242.861985,110.3606245,0.0
c5,9a,c4,41,0,0,0,0,242.911988,110.34037169999999,0.0
89,35,bc,41,0,0,0,0,242.961991,110.2853513,0.0
9c,d1,d3,41,0,0,0,0,243.011996,110.44007959999999,0.0
4,d1,dd,41,0,0,0,0,243.062,110.50560039999999,0.0
fc,45,e0,41,0,0,0,0,243.112004,110.52170199999999,0.0
55,60,e7,41,0,0,0,0,243.162007,110.56825169999999,0.0
22,55,19,42,0,0,0,0,243.212008,110.895645,0.0
fe,97,b1,42,0,0,0,0,243.262013,111.89350379999999,0.0
0,0,c8,42,0,0,0,0,243.312017,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.36202,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.412025,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.462028,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.512031,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.562034,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.612037,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.662041,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.712044,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.762048,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.812052,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.862055,112.0403456,0.0
0,0,c8,42,0,0,0,0,243.912058,112.0403456,0.0
d1,ed,c7,42,0,0,0,0,244.312084,112.03988009999999,0.0
0,0,c8,42,0,0,0,0,244.36209,112.0403456,0.0
0,0,c8,42,0,0,0,0,244.712113,112.0403456,0.0
5e,60,c7,42,0,0,0,0,244.762115,112.036259,0.0
0,0,c8,42,0,0,0,0,244.81212,112.0403456,0.0
0,0,c8,42,0,0,0,0,244.862123,112.0403456,0.0
0,0,c8,42,0,0,0,0,244.912129,112.0403456,0.0
0,0,c8,42,0,0,0,0,244.962131,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.012134,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.062137,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.112141,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.162146,112.0403456,0.0
2c,bb,c5,42,0,0,0,0,245.212149,112.02547639999999,0.0
0,0,c8,42,0,0,0,0,245.262151,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.312154,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.362159,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.412162,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.462165,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.512168,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.562172,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.612175,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.662178,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.712182,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.762186,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.812189,112.0403456,0.0
0,0,c8,42,0,0,0,0,245.862193,112.0403456,0.0
0,0,0,0,7c,ca,27,42,246.012203,0.0,110.99039959999999
0,0,0,0,a1,b1,3a,42,246.062204,0.0,111.11428169999999
0,0,0,0,76,11,40,42,246.112209,0.0,111.149503
0,0,0,0,33,25,44,42,246.162211,0.0,111.1762227
0,0,0,0,1d,7c,4c,42,246.212216,0.0,111.2308765
0,0,0,0,54,69,4d,42,246.262218,0.0,111.2369492
0,0,0,0,a4,a2,4f,42,246.312222,0.0,111.2515236
0,0,0,0,4a,bf,50,42,246.362227,0.0,111.25881059999999
0,0,0,0,75,5f,4b,42,246.412231,0.0,111.2235893
0,0,0,0,b4,f6,48,42,246.462234,0.0,111.2078004
0,0,0,0,64,bd,46,42,246.512235,0.0,111.193226
0,0,0,0,db,41,45,42,246.56224,0.0,111.18350989999999
84,27,22,3c,1,8d,41,42,246.612237,100.88713,111.15921929999999
0,0,0,0,c6,4a,42,42,246.662246,0.0,111.1640774
0,0,0,0,ca,9f,40,42,246.712251,0.0,111.1531466
4c,20,3b,3f,93,b2,3f,42,246.762248,106.08395,111.1470739
3b,9b,ae,3f,b1,53,3f,42,246.812251,106.8407611,111.14464489999999
0,0,0,0,9,37,3e,42,246.862261,0.0,111.1373577
bc,6c,90,3f,62,1a,3d,42,246.912258,106.64296279999999,111.1300706
dd,fe,e2,3e,f5,3f,3b,42,246.962262,105.5063773,111.1179253
72,22,55,3f,b2,5,34,42,247.012265,106.2543986,111.0705586
6c,1f,a8,3e,28,8a,32,42,247.06227,105.12054839999999,111.0608424
44,3d,d4,3d,a7,6a,22,42,247.112271,103.73194919999999,110.9551783
0,0,0,0,a2,7d,a2,41,247.162284,0.0,110.1168034
c1,3a,71,3f,0,0,0,0,247.212285,106.4385217,0.0
4c,97,99,3f,0,0,0,0,247.262286,106.7030348,0.0
58,65,fa,3f,0,0,0,0,247.312291,107.3374552,0.0
26,33,99,40,0,0,0,0,247.362297,108.37819259999999,0.0
cd,18,8,41,0,0,0,0,247.412299,109.10496769999999,0.0
12,85,5e,41,0,0,0,0,247.462302,109.67134899999999,0.0
24,1c,84,41,0,0,0,0,247.512306,109.91769959999999,0.0
0,0,c8,42,0,0,0,0,250.212492,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.262495,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.312499,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.362501,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.412505,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.462509,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.512513,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.562516,112.0403456,0.0
0,0,c8,42,0,0,0,0,250.612519,112.0403456,0.0
1d,cf,c7,42,64,b6,53,40,250.662516,112.0390941,107.9228004
0,0,0,0,69,12,45,42,251.012545,0.0,111.18229529999999
0,0,0,0,fc,37,43,42,251.062551,0.0,111.17014999999999
0,0,0,0,d6,ec,46,42,251.162555,0.0,111.1944406
f6,ad,df,3f,db,41,45,42,251.212556,107.16236699999999,111.18350989999999
5f,62,7,41,f7,e2,44,42,251.312563,109.1002975,111.1810807
d1,3,42,41,37,7a,42,42,251.612583,109.4845393,111.1652919
91,a1,4d,41,44,79,3d,42,251.662583,109.56066729999999,111.13249959999999
f6,43,7a,41,73,6e,36,42,251.712588,109.853183,111.08634749999999
3e,9b,7e,41,49,80,30,42,251.762597,109.8816318,111.0474825
6b,f7,7f,41,55,8e,16,42,251.812597,109.8905451,110.8774485
b2,c5,88,41,f,58,a4,41,251.862599,109.9482546,110.1289487
a,af,8d,41,3c,5c,3a,41,251.912604,109.98044259999999,109.43437399999999
29,57,93,41,bb,31,a2,40,251.962609,110.01751449999999,108.43713869999999
49,c,92,41,0,0,0,0,252.012615,110.0090441,0.0
97,77,8d,41,0,0,0,0,252.062617,109.97902309999999,0.0
6c,1b,91,41,0,0,0,0,252.112624,110.002878,0.0
ad,9c,94,41,0,0,0,0,252.162625,110.0258477,0.0
9d,fd,a4,41,0,0,0,0,252.212629,110.1331869,0.0
c6,61,af,41,0,0,0,0,252.262631,110.201287,0.0
c2,69,c7,41,0,0,0,0,252.312634,110.3587778,0.0
f2,65,be,41,0,0,0,0,252.362638,110.29969779999999,0.0
0,6f,d4,41,0,0,0,0,252.412645,110.4441088,0.0
87,16,df,41,0,0,0,0,252.462646,110.5139335,0.0
19,41,d9,41,0,0,0,0,252.51265,110.4757017,0.0
90,87,ea,41,0,0,0,0,252.562653,110.58891679999999,0.0
79,58,1,42,0,0,0,0,252.612657,110.7384441,0.0
17,7a,a,42,0,0,0,0,252.662659,110.7982871,0.0
10,66,18,42,0,0,0,0,252.712665,110.88952479999999,0.0
20,1b,20,42,0,0,0,0,252.762668,110.9400352,0.0
4d,12,40,42,0,0,0,0,252.812669,111.1495245,0.0
3e,a4,52,42,0,0,0,0,252.862673,111.27122539999999,0.0
d2,15,67,42,0,0,0,0,252.912674,111.405205,0.0
1a,20,83,42,0,0,0,0,252.962682,111.58896899999999,0.0
db,65,88,42,0,0,0,0,253.012682,111.6235227,0.0
d9,ff,9f,42,0,0,0,0,253.062688,111.77819769999999,0.0
50,d3,ac,42,0,0,0,0,253.112688,111.8622544,0.0
f1,e5,a7,42,0,0,0,0,253.162694,111.82996329999999,0.0
0,0,c8,42,0,0,0,0,253.212698,112.0403456,0.0
4,fd,c7,42,0,0,0,0,253.262701,112.0402692,0.0
0,0,c8,42,0,0,0,0,253.312705,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.362709,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.412711,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.462715,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.512718,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.562722,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.612725,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.662729,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.712732,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.762736,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.812739,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.862743,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.912747,112.0403456,0.0
0,0,c8,42,0,0,0,0,253.96275,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.012753,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.062757,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.11276,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.162763,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.212766,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.262771,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.312773,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.362777,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.41278,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.462784,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.512787,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.562791,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.612794,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.662798,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.712801,112.0403456,0.0
0,0,c8,42,0,0,0,0,254.762805,112.0403456,0.0
0,0,0,0,f5,3f,3b,42,255.562861,0.0,111.1179253
0,0,0,0,37,7a,42,42,255.612861,0.0,111.1652919
0,0,0,0,76,11,40,42,255.662865,0.0,111.149503
0,0,0,0,69,12,45,42,255.712868,0.0,111.18229529999999
0,0,0,0,c2,f5,43,42,255.762871,0.0,111.1750082
0,0,0,0,db,41,45,42,255.812876,0.0,111.18350989999999
0,0,0,0,b8,4b,47,42,255.862878,0.0,111.1968696
0,0,0,0,21,d1,4a,42,255.912882,0.0,111.2199457
0,0,0,0,93,0,4b,42,255.962886,0.0,111.2211603
9,7d,ad,3e,b0,a1,4a,42,256.012885,105.1557129,111.2187312
ec,2a,c8,3f,8,85,49,42,256.062888,107.0082796,111.211444
0,0,c8,42,0,0,0,0,258.963094,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.013097,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.413125,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.463128,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.513131,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.563135,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.613138,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.663142,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.713146,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.763148,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.813152,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.863156,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.913159,112.0403456,0.0
0,0,c8,42,0,0,0,0,259.963163,112.0403456,0.0
0,0,c8,42,0,0,0,0,260.013166,112.0403456,0.0
0,0,c8,42,0,0,0,0,260.063169,112.0403456,0.0
0,0,c8,42,0,0,0,0,260.113172,112.0403456,0.0
0,0,c8,42,0,0,0,0,260.163176,112.0403456,0.0
0,0,c8,42,0,0,0,0,260.21318,112.0403456,0.0
ae,8f,c3,42,0,0,0,0,260.263182,112.0112558,0.0
b2,3,93,41,69,85,19,42,260.313181,110.0153778,110.8968809
0,0,0,0,f5,3f,3b,42,260.36319,0.0,111.1179253
0,0,0,0,8f,5d,41,42,260.413192,0.0,111.15800469999999
0,0,0,0,d6,ec,46,42,260.463194,0.0,111.1944406
0,0,0,0,2a,7b,47,42,260.513198,0.0,111.1980842
0,0,0,0,ac,4c,4c,42,260.563202,0.0,111.22966199999999
0,0,0,0,7a,b4,49,42,260.613205,0.0,111.2126586
0,0,0,0,b0,a1,4a,42,260.663209,0.0,111.2187312
0,0,0,0,93,0,4b,42,260.713213,0.0,111.2211603
0,0,0,0,b0,a1,4a,42,260.763215,0.0,111.2187312
0,0,0,0,7a,b4,49,42,260.813219,0.0,111.2126586
52,56,14,40,ef,38,48,42,260.863216,107.5074642,111.20294229999999
a8,16,2,41,7e,9,48,42,260.913225,109.0655912,111.2017278
40,a0,32,41,3f,72,4a,42,260.963226,109.3836864,111.21751669999999
4f,1,27,41,47,1c,47,42,261.013229,109.3075279,111.1956551
9c,cc,18,41,87,b3,44,42,261.063233,109.21442839999999,111.1798663
d,d3,16,41,98,7,3e,42,261.113237,109.2014861,111.13614319999999
84,fa,ed,40,7f,bb,3c,42,261.16324,108.93379879999999,111.1276415
4f,e2,12,41,12,e1,3a,42,261.213242,109.1756623,111.1154962
c6,be,c,41,a6,b8,2d,42,261.263247,109.135431,111.02926459999999
0,0,c8,42,0,0,0,0,263.913434,112.0403456,0.0
0,0,c8,42,0,0,0,0,263.963438,112.0403456,0.0
0,0,c8,42,0,0,0,0,264.013441,112.0403456,0.0
0,0,c8,42,0,0,0,0,264.063444,112.0403456,0.0
0,0,c8,42,0,0,0,0,264.113448,112.0403456,0.0
0,0,c8,42,0,0,0,0,264.163452,112.0403456,0.0
0,0,c8,42,0,0,0,0,264.463472,112.0403456,0.0
0,0,c8,42,0,0,0,0,264.513475,112.0403456,0.0
0,0,0,0,83,5e,46,42,265.16352,0.0,111.1907971
0,0,0,0,d6,ec,46,42,265.213521,0.0,111.1944406
0,0,0,0,11,2f,46,42,265.263525,0.0,111.1895825
0,0,0,0,b8,4b,47,42,265.313528,0.0,111.1968696
0,0,0,0,69,12,45,42,265.363532,0.0,111.18229529999999
0,0,0,0,b8,4b,47,42,265.413535,0.0,111.1968696
0,0,0,0,2a,7b,47,42,265.463538,0.0,111.1980842
95,f6,c4,3f,c,da,47,42,265.513537,106.98727889999999,111.20051319999999
69,4,51,40,33,25,44,42,265.563541,107.90513689999999,111.1762227
dc,d6,9a,40,f7,e2,44,42,265.613544,108.3889372,111.1810807
93,a6,d1,40,50,c6,43,42,265.663547,108.74814909999999,111.1737936
80,2,ed,40,c6,4a,42,42,265.713553,108.92744959999999,111.1640774
f8,48,f4,40,b1,53,3f,42,265.763558,108.9751288,111.14464489999999
7b,a8,d,41,f0,ea,3c,42,265.81356,109.14141389999999,111.128856
da,48,63,41,d3,49,3d,42,265.863561,109.7025754,111.1312851
9b,ad,68,41,83,10,3b,42,265.913566,109.7379227,111.1167107
12,c3,72,41,b6,5a,32,42,265.963568,109.8040082,111.0596278
0,b5,88,41,da,b4,19,42,266.013574,109.94782719999999,110.89809539999999
6,c4,8f,41,5b,ee,9c,41,266.063578,109.994087,110.0803675
82,7e,8e,41,8,c8,9a,40,266.11358,109.9857538,108.3885576
ec,75,94,41,c0,18,66,3f,266.163584,110.0248556,106.36556159999999
66,fa,91,41,0,0,0,0,266.213593,110.0085862,0.0
da,d1,b4,41,0,0,0,0,266.263594,110.23692419999999,0.0
47,db,d0,41,0,0,0,0,266.713627,110.4206663,0.0
c6,35,e3,41,0,0,0,0,266.763628,110.5409478,0.0
d0,c1,3,42,0,0,0,0,266.863636,110.75424799999999,0.0
ec,49,2,42,0,0,0,0,266.913638,110.7446252,0.0
ae,2,16,42,0,0,0,0,267.063649,110.8738734,0.0
79,61,1b,42,0,0,0,0,267.113652,110.9090681,0.0
dc,63,20,42,0,0,0,0,267.163656,110.9418972,0.0
c,cf,28,42,0,0,0,0,267.21366,110.99707,0.0
d0,3,33,42,0,0,0,0,267.263664,111.0639568,0.0
3a,46,4b,42,0,0,0,0,267.313666,111.22294339999999,0.0
3f,e2,82,42,0,0,0,0,267.363673,111.5873855,0.0
2d,9,86,42,0,0,0,0,267.413673,111.6080429,0.0
e3,44,85,42,0,0,0,0,267.463678,111.6030179,0.0
f9,b2,ac,42,0,0,0,0,267.51368,111.8614265,0.0
0,0,c8,42,0,0,0,0,267.563685,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.61369,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.663693,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.713696,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.763699,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.813702,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.863707,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.91371,112.0403456,0.0
0,0,c8,42,0,0,0,0,267.963713,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.013717,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.06372,112.0403456,0.0
89,94,c7,42,0,0,0,0,268.113722,112.0375945,0.0
0,0,c8,42,0,0,0,0,268.163727,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.21373,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.263734,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.313737,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.713764,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.763768,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.813771,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.863775,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.913779,112.0403456,0.0
0,0,c8,42,0,0,0,0,268.963782,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.013785,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.063789,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.113792,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.163795,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.213799,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.263803,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.313806,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.363809,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.413813,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.463816,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.513819,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.563824,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.613828,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.66383,112.0403456,0.0
0,0,c8,42,0,0,0,0,269.713833,112.0403456,0.0
d,7b,c7,42,0,0,0,0,269.763837,112.03694209999999,0.0
0,0,c8,42,0,0,0,0,269.81384,112.0403456,0.0
0,0,c8,42,2f,b3,90,3f,269.863841,112.0403456,106.6447663
90,cd,46,42,38,9f,b,42,269.913841,111.19364,110.8057912
0,0,0,0,16,36,39,42,269.963849,0.0,111.1045654
0,0,0,0,72,bc,41,42,270.013854,0.0,111.16043379999999
0,0,0,0,2f,d0,45,42,270.063857,0.0,111.1871535
0,0,0,0,8,85,49,42,270.11386,0.0,111.211444
0,0,0,0,21,d1,4a,42,270.263869,0.0,111.2199457
0,0,0,0,eb,e3,49,42,270.313874,0.0,111.2138731
0,0,0,0,b0,a1,4a,42,270.363876,0.0,111.2187312
0,0,0,0,67,60,50,42,270.413882,0.0,111.25638149999999
0,0,0,0,5c,13,4a,42,270.463884,0.0,111.21508759999999
0,0,0,0,28,c9,52,42,270.513888,0.0,111.2721704
0,0,0,0,ef,38,48,42,270.56389,0.0,111.20294229999999
0,0,0,0,f3,8d,46,42,270.613895,0.0,111.19201149999999
0,0,0,0,f7,e2,44,42,270.6639,0.0,111.1810807
0,0,0,0,1,8d,41,42,270.713903,0.0,111.15921929999999
15,44,a7,3f,9,37,3e,42,270.763901,106.7926549,111.1373577
0,0,0,0,e,8c,3c,42,270.813907,0.0,111.12642699999999
aa,c3,ed,3f,ae,b0,35,42,270.863907,107.254673,111.0814894
6f,70,fb,3f,67,21,30,42,270.913911,107.3442927,111.0450535
6f,7d,24,40,7a,d9,12,42,270.963913,107.61332309999999,110.85315779999999
f9,5a,83,40,64,98,99,41,271.013919,108.2350329,110.058506
58,34,8f,40,dc,f3,7,41,271.063922,108.3126872,109.104022
f7,36,c5,40,0,0,0,0,271.113928,108.6666487,0.0
75,e4,18,41,0,0,0,0,271.163932,109.2150389,0.0
7b,f3,1a,41,0,0,0,0,271.213937,109.2285307,0.0
f6,31,23,41,0,0,0,0,271.263938,109.28255899999999,0.0
44,98,33,41,0,0,0,0,271.313943,109.39003559999999,0.0
bb,13,3a,42,0,0,0,0,271.763972,111.11023949999999,0.0
19,19,3f,42,0,0,0,0,271.813978,111.1431449,0.0
37,24,91,42,0,0,0,0,272.314011,111.68082469999999,0.0
38,e,97,42,0,0,0,0,272.364015,111.71958319999999,0.0
d7,7,9f,42,0,0,0,0,272.414021,111.77184869999999,0.0
e9,86,a3,42,0,0,0,0,272.464021,111.8013161,0.0
1e,56,b6,42,0,0,0,0,272.514025,111.9245854,0.0
0,0,c8,42,0,0,0,0,272.56403,112.0403456,0.0
c4,c4,c6,42,0,0,0,0,272.614031,112.03227559999999,0.0
0,0,c8,42,0,0,0,0,272.664036,112.0403456,0.0
0,0,c8,42,0,0,0,0,272.71404,112.0403456,0.0
0,0,c8,42,0,0,0,0,272.764043,112.0403456,0.0
0,0,c8,42,0,0,0,0,272.814047,112.0403456,0.0
0,0,c8,42,0,0,0,0,272.864051,112.0403456,0.0
0,0,c8,42,0,0,0,0,272.914054,112.0403456,0.0
0,0,c8,42,0,0,0,0,272.964057,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.01406,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.064064,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.114068,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.164071,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.214074,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.264078,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.314082,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.364085,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.414088,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.464092,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.514096,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.564099,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.614102,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.664106,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.714109,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.764112,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.814116,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.86412,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.914123,112.0403456,0.0
0,0,c8,42,0,0,0,0,273.964126,112.0403456,0.0
0,0,c8,42,0,0,0,0,274.01413,112.0403456,0.0
0,0,c8,42,0,0,0,0,274.064133,112.0403456,0.0
0,0,c8,42,0,0,0,0,274.114137,112.0403456,0.0
0,0,c8,42,0,0,0,0,274.164141,112.0403456,0.0
